Cross,1112446356516495367,2019-03-31 20:07:34,Idk if I like their draft for game 2:/ #TSM #LCS
qwertyuiopasdfghjklzxcvbnm,1112446339793575936,2019-03-31 20:07:30,LEZZGOW THE BEARD #TSMWIN
ellie ღ,1112446090517925888,2019-03-31 20:06:30,ok lets go game two!! #TSMWIN
TSM Report,1112446032137334787,2019-03-31 20:06:16,"#LCSLIVE | Picks and Bans are in. Second game running Broken Blade takes 5 top lane bans.

#LCS #TSMWIN https://t.co/ArVZ9IZvcH"
Densens,1112446010670886912,2019-03-31 20:06:11,#TSMWIN just a lose to give them some hope motherfkers
Eva Santiago 🇵🇷,1112446006594015235,2019-03-31 20:06:10,I believe in the #TSMWIN lets sweep
Rachel | Chel,1112445582226800640,2019-03-31 20:04:29,I’m for sure a @TSM fan girl but I’m so glad @echofoxgg brought their S+ game and is making this a good series.… https://t.co/r0gkmwAUWi
Jakub Foldyna,1112444961981648896,2019-03-31 20:02:01,"LCS quaterfinals are bringing some hype action, looking forward more games #LCS"
joontro || n.,1112444682473271296,2019-03-31 20:00:55,@karasunoflyy because I love you — #TSMWIN
LoLEsports Stats,1112444505897074689,2019-03-31 20:00:13,"The titan killers @echofoxgg jump out to a 1-0 lead in their Quarterfinal series against @TSM
!

There can be only… https://t.co/Ha75auodUj"
osvaldo,1112444276632416258,2019-03-31 19:59:18,I don't expect another ezreal game from sven. So many adcs better than ez in that patch. Well played by @echofoxgg… https://t.co/IGLPvF4UUZ
Mycotic,1112444124693778433,2019-03-31 19:58:42,I think you really need a winning botlane if you have Zilean mid and Jax top? I don't feel like it's that reasonabl… https://t.co/yVPzcu3EVI
Nuzzle,1112444041860468737,2019-03-31 19:58:22,"@SheldorMcConqr @tsmreport @TSM @echofoxgg so in other words he played fine IMO
#TSM
#TSMWIN"
atan,1112443965817552896,2019-03-31 19:58:04,"#LCS  C'mon , this is your best player... give him something aggressive! https://t.co/1BBbaaonSG"
Nick | C9/Winters Ward,1112443933597016070,2019-03-31 19:57:56,@Ferg @Cloud9 @HawksNest @Exe83522939 @hotisop Bad games happen and it was super fun seeing you guys crush it in the other games #C9Win
David Clarke,1112443859169095680,2019-03-31 19:57:38,I swear to God if I willingly miss Line of Duty for another loss I'll flip #LCS #TSMWIN
RJ Cocks,1112443650603171842,2019-03-31 19:56:49,"Nothing gets viewers hyped more than @RiotKobe! Legit, the guy is epic! #LCS"
Kuroi Boy,1112443587478708224,2019-03-31 19:56:34,"This @TSM v @echofoxgg match is intense af. And it was only game ONE. 

#tsmwin https://t.co/abKGfIBvHi"
David Clarke,1112443567958646787,2019-03-31 19:56:29,A few tweaks in draft and I'm still confident but I'd be fucking lying if I said I wasn't nervous after last year.… https://t.co/knlwBBk9e9
C9 Ferg,1112443453286293505,2019-03-31 19:56:02,"After we basically threw away game 1 with terrible judgement we came out on top by so much!

This could be a new dy… https://t.co/U3o3X99Xyc"
Archiristos,1112443375553114113,2019-03-31 19:55:43,I’m super hyped for TSM vs Echo Fox. But after watching that first game the hype intensified. #LCS #TSMWIN
TSM WILL WIN OVER C9🤟,1112443136746217472,2019-03-31 19:54:46,"""...@TSM wrath will be swift. All these peasants thinking we aren’t good. LMFAO."" 

Portrait of Lord Matthew ""… https://t.co/GIzg3NxG6X"
TSM WILL WIN OVER C9🤟,1112443098808762369,2019-03-31 19:54:37,@Akaadian I'M HERE TO SUPPORT YOU!!! Goodjob!!! #TSMWIN
Alison Barros🐨,1112443071143268356,2019-03-31 19:54:31,"Someone can tell me, if the @TeamLiquid will play the playoffs #LCS?  the schedule it's so confuse to me a simple brazilian viewer."
Cam Edgecomb,1112442937344966657,2019-03-31 19:53:59,😂 nice @RiotDash #lcs
TSM WILL WIN OVER C9🤟,1112442926154436608,2019-03-31 19:53:56,TSM WILL WIN THIS!!! #TSMWIN https://t.co/susNyCKmIW
Logitech G,1112442824052473856,2019-03-31 19:53:32,"@TSM After trading Aces, the @TSM League squad drop game 1 of the best of 5 against Echo Fox. The game 2 draft star… https://t.co/lsUQzBUmiT"
Ivan,1112442778900942849,2019-03-31 19:53:21,RT echofoxgg: #LOLFOX pulled out a MASSACRE of a team fight allowing our boys to march their way to VICTORY!!! 💪… https://t.co/WDMLviY611
TalkativeTrees,1112442759359586305,2019-03-31 19:53:16,"#foxwin come on, for the underdog story"
TSM WILL WIN OVER C9🤟,1112442675888717824,2019-03-31 19:52:56,"""...@TSM wrath will be swift. All these peasants thinking we aren’t good. LMFAO."" 

Portrait of Lord Matthew ""… https://t.co/MeyZwZRSuz"
Emutwo,1112442236975960064,2019-03-31 19:51:12,"This series is Jungle difference for sure #LCS If Akaadian &amp; BB can win out over Rush &amp; Solo, TSM should coast, but it won't be easy!"
Aries,1112442183095746561,2019-03-31 19:50:59,Someone tell Rush to stop killing himself please #FOXWIN
Andrés,1112442034139381760,2019-03-31 19:50:23,Solo is so chad wtf #FOXWin
Jan Pentenrieder,1112441945345921027,2019-03-31 19:50:02,Watching #LCS https://t.co/bp3pXF9fLY
Marcus/Steehl,1112441884482457600,2019-03-31 19:49:48,When @EchoFoxSolo pops off #LCS https://t.co/pFj7nd3PlK
ᴹᴱᴿᴿᵞ ◟̽◞̽,1112441837019529216,2019-03-31 19:49:36,Poor Solo carried SO hard #FOXWIN
Fehixsasefar,1112441771827580935,2019-03-31 19:49:21,"Wasn't a big fan of that first draft, but I'm sure the second game will be better #TSMWIN"
Giselle,1112441768505761793,2019-03-31 19:49:20,We are ok boys we’re okay - I have faith in the boys to turn it around in this Bof5 - lets go #TSMWIN !!!!!!
Melissa [TeEm],1112441744568786944,2019-03-31 19:49:14,If you are toxic because your mates making mistakes ... just watch the #LCS :D @lolesports #lol
Echo Fox,1112441733244047360,2019-03-31 19:49:12,"#LOLFOX pulled out a MASSACRE of a team fight allowing our boys to march their way to VICTORY!!! 💪

#FOXWIN https://t.co/WS8mF6tG3y"
Boyd Santos,1112441719340056577,2019-03-31 19:49:08,#TSMWIN  3-1 let's go @Bjergsen  let's see you on a carrry!
Døkkálfr,1112441693087911942,2019-03-31 19:49:02,"#LCS FreeSM has started!! 🤡🤡🤡

- DUDE, we have NO Galio Ultimate
- Doesn't matter, let's hanshake this tf for no reason :]"
RakyoGames◢ ◤,1112441555833548801,2019-03-31 19:48:29,Let’s go! #TSMWIN @LoLZven @TSM @TSMBrokenBlade @Akaadian @Smoothie @Bjergsen
Joshua Roberts,1112441403383209987,2019-03-31 19:47:53,Okay Echo Fox!! #LCS
× Isa × 🌻,1112441324232421381,2019-03-31 19:47:34,Did Echo Fox just beat TSM? #LCS
Clutch Gaming,1112441307895496704,2019-03-31 19:47:30,"😍 Which @cg_piglet is your favorite? #LCS 

❤️ Like for Glasses Piglet
🔁 RT for No Glasses Piglet https://t.co/0cbwWvlM2e"
Hyperbolic,1112441285326049280,2019-03-31 19:47:25,FREESM #LCS
atan,1112441254237753344,2019-03-31 19:47:17,#LCS Balloon fight : Fenix https://t.co/3tPaEGhSzh
theAnimatedCaster,1112441168007184384,2019-03-31 19:46:57,"TSM has some moments where they showed how strong their teamfighting is, but FOX came to fucking WIN today! Definit… https://t.co/Nadx9YjJIy"
Thomas S. Baker,1112441162508455936,2019-03-31 19:46:55,"TSM always loses Game 1, remember? Next three go to them, no doubt. #TSMWIN"
TinyWintergreenMints,1112441106099105792,2019-03-31 19:46:42,I know this has been said but @RiotKobe is honestly the best ever 😎 #LCS #LeagueOfLegends #springsplit #finals
Blake Kupetsky,1112441072624513024,2019-03-31 19:46:34,Lets go FOX #FOXWIN
Darnell's Bizarre Adventure,1112441062814089217,2019-03-31 19:46:32,Lots of weird mistakes from Echo Fox but excellent last fight to end Game 1 #LCS
La Casa De Fiesta LoL Blog,1112441035081289729,2019-03-31 19:46:25,Echo Fox look gooood! TSM need to win this next game or to relieve the pressure. #LCS
Lucas Sebastyan,1112440996761985024,2019-03-31 19:46:16,Have to wonder what the team communication was on that Akaadian engage with Smoothies Ult being down still.. #BuffedorNerfed #LCS
Mark S,1112440970732134400,2019-03-31 19:46:10,@EchoFoxSolo was a monster in that first game #LCS @echofoxgg
BRAYZY,1112440969843146753,2019-03-31 19:46:10,"Game 1 of my series of the week goes to @echofoxgg!!! An incredible back and forth match, but in the end @TSM falls… https://t.co/5w1j9wf6Ex"
Kolbs 🤷🏼‍♂️,1112440941007331330,2019-03-31 19:46:03,#LCS gameplay is so spicy 🤣
Randy Santiago,1112440905040953344,2019-03-31 19:45:54,Let’s gooooooo!!!! Game 1 baby!!!! #FOXWIN #LCSPlayoffs
ㄹㅈ 🌸🧙🏼‍♀️,1112440876477767680,2019-03-31 19:45:47,Well.. That didn’t go well at all. #LCS
Cristian Rivera,1112440827047870464,2019-03-31 19:45:35,Echo Fox actually looked so clean that game. If they clean up just a few mistakes I think they can do it. #LCS
P_Chan #Smebfighting,1112440754197184514,2019-03-31 19:45:18,#foxwin #foxwin #foxwin Fenix and Solo plays so so wellllllllll
Franko,1112440740154613760,2019-03-31 19:45:15,Come on @TSM. We believe. #TSMWIN 1 game is nothing
Hopyn,1112440737818468352,2019-03-31 19:45:14,"#FOXWIN boys, two to go"
TooMuchToSay,1112440695917289473,2019-03-31 19:45:04,Let's go @echofoxgg #foxwin! #LCS https://t.co/tG40yvcmVo
Sarah Enders,1112440675151343616,2019-03-31 19:44:59,"Right as I'm yelling ""ECHO FOX! ECHO FOX!"" at my computer they put up Bjergsen's face looking all disappointed on t… https://t.co/movUk5HaE9"
Adri,1112440624534425604,2019-03-31 19:44:47,Totally digging the pink jeresys #FOXWIN
David Clarke,1112440623158775809,2019-03-31 19:44:47,"Wow what a major blunder from Akaadian, engaging with no Galio ult available. TSM need to draft for mid game if Ech… https://t.co/UdZ0x9tM1T"
Simon Lund,1112440600970825728,2019-03-31 19:44:42,"@lolesports I made this meme during the game, but ggwp @echofoxgg #TSMWIN https://t.co/GLBORhfZCG"
Lucas,1112440598080962560,2019-03-31 19:44:41,"Echo Fox: Hey Akaadian, check your bank account #tsm #lcs"
FigoHSV,1112440590711570432,2019-03-31 19:44:39,Solo played this Game 1 so incredibly well wtf #LCS
jarrett,1112440586559053824,2019-03-31 19:44:38,AYYY LMAO I'm already wrong but at least we got ourselves a series! #LCS
Sean,1112440572705275904,2019-03-31 19:44:35,What even was that game? #LCS
P_Chan #Smebfighting,1112440552673472512,2019-03-31 19:44:30,Omg!!!!!!!!!!  #foxwin 😱😱😱😱😱😱😱 fox played so welllllll
Sarah,1112440548483174400,2019-03-31 19:44:29,I’ve had supports in silver peel better for me than Zven got in that last fight #LCS
VarrockGuard,1112440546096791552,2019-03-31 19:44:28,"Both Junglers are trolling

#LCS"
Tom,1112440512538165248,2019-03-31 19:44:20,"Oh boy, what a way to start the series. #LCS"
Nick | C9/Winters Ward,1112440498126499845,2019-03-31 19:44:17,@Cloud9 Awesome! Great job. #C9Win
EinWaltz,1112440493428879366,2019-03-31 19:44:16,There's no way Echo Fox 3-0's TSM there's no fuckin way LOL holy shit this is gonna be interesting #FoxWin
Jimmers,1112440460310732802,2019-03-31 19:44:08,HOLY SHIT #FoxWin
mav,1112440447052341248,2019-03-31 19:44:05,the fuq Smoothie? #LCS
Daily Esports,1112440425376305153,2019-03-31 19:44:00,Who advances to the next round of the #LCS playoffs?
Erin,1112440398008455170,2019-03-31 19:43:53,KIND BOY KIND BOY KIND BOY 💙💙 #FOXWIN
Cloud9,1112440341012066307,2019-03-31 19:43:40,"After 5 impressive rounds, #C9ROS finish their #RGS EU Cup Area 43 finals run with 1295 total points, clutching out… https://t.co/KxCeoyyM9C"
Ivan,1112440248083103745,2019-03-31 19:43:17,.Akaadian dives into echofoxgg's back line leading to an ACE for TSM! #TSMWIN #LCS https://t.co/Le6cLyRmnS
P_Chan #Smebfighting,1112440052360073217,2019-03-31 19:42:31,Fox looks so goodddddddddddddddd 😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱 #FOXWIN
Willem Bowman,1112439979047686144,2019-03-31 19:42:13,ugh today is such a good sports day I love that for me #sjsharks #TSMWIN #marchmadness
Isaac CB,1112439570799296512,2019-03-31 19:40:36,"Fenix SMURFING
Rush TROLLING

WHO WILL WIN?!?

#LCS"
JasonLovesLCS,1112439446081671169,2019-03-31 19:40:06,"Wow, watching @Santorin after watching Drive was... wow. Just incredible. So happy for you! #FLYWIN @FlyQuestSports"
Jan Pentenrieder,1112439397516042241,2019-03-31 19:39:55,"Well, @TSM can be glad having (a) @TSMBrokenBlade ! The only thing that is broken for @echofoxgg is their mentality… https://t.co/r0cc2ZF8J6"
T-Money,1112439347578437632,2019-03-31 19:39:43,"I mean, I'd also be super confused about the Galio circle overlapping with the Kindred circle, but still Rush lmao #LCS"
Dip,1112439341782048769,2019-03-31 19:39:41,"#LCS What a game so far 

TSM fans: https://t.co/fiybhh0oiP"
Luis,1112439317186646023,2019-03-31 19:39:35,Thank you Mr. Rush #LCS
Chris,1112439263088558081,2019-03-31 19:39:23,Who’s paying off Rush to actively lose this match #LCS
Malcolm,1112439247812870144,2019-03-31 19:39:19,Hey @echofoxgg ban jax #lcs
Karan Sequeira,1112439142611214336,2019-03-31 19:38:54,rush is straight trolling #LCS
Typical NA Fan,1112439129067798528,2019-03-31 19:38:51,Thank you Mr. Rush #TSMwin
lolesports,1112439102341672960,2019-03-31 19:38:44,.@Akaadian dives into @echofoxgg's back line leading to an ACE for @TSM! #TSMWIN #LCS https://t.co/d1uJKUk5Bb
Flo,1112439090782371840,2019-03-31 19:38:42,"Goodness, NA is so damn shit #LCS"
Ace ♠️,1112439086097317891,2019-03-31 19:38:40,"@TSMBrokenBlade  YOU ARE INSANEEEEEEEEE
#LCSBIGPLAYS
#TSMWIN"
Erin,1112439064135958528,2019-03-31 19:38:35,This game is awesome. #LCS
five man,1112439058553364480,2019-03-31 19:38:34,Thanks brother rush #TSMWIN
David,1112439040073256962,2019-03-31 19:38:29,Is TSM paying off Rush? @lolesports #LCS
Alexander Yang,1112439015461011459,2019-03-31 19:38:24,Rush please!!! #LCS
rus,1112439001829433344,2019-03-31 19:38:20,BROKEN BLAAAAAAAAAADE! #TSMWIN
Frank Lotion,1112438973782282245,2019-03-31 19:38:14,LETS GOOOOOOOOOO #TSMWIN
Dillon DuMais,1112438960226213888,2019-03-31 19:38:10,Rush is playing TERRIBLE this series and it's really costing Echo Fox #LCS
Sarah Enders,1112438951212736512,2019-03-31 19:38:08,BUT WHY?!?!?!?!?!?!?!?! why fight there ahhhhhhhhh #LCS
Tom,1112438945575514112,2019-03-31 19:38:07,Rush... #LCS
Mx 🤔,1112438943419633664,2019-03-31 19:38:06,God bless B.B. #LCS #TSMWIN
Eva Santiago 🇵🇷,1112438935358185472,2019-03-31 19:38:04,WE BACK IN IT #TSMWIN
Mardo 🐤,1112438923064721408,2019-03-31 19:38:02,TSM DONT FUCKING LOSE VS RUSH #TSMWIN
,1112438706814808064,2019-03-31 19:37:10,In Echo Fox we trust  #FOXWIN @echofoxgg  &lt;3
dunc,1112438297152884738,2019-03-31 19:35:32,"Wait, why is Akaadian not going Cinderhulk Enchament on his jungle item? With no front line, surely it made sense t… https://t.co/z6JFwDz0P6"
Lulu,1112437961583411200,2019-03-31 19:34:12,#TSMWIN 😳😳🤙 i hope
Echo Fox,1112437950208331778,2019-03-31 19:34:10,.@Midfenix POPPIN' OFF on the Zoe 👊💥 picking up a DOUBLE KILL and making way for a smooth transition to BARON!… https://t.co/3DJ3CALuQv
Ivan,1112437734285758464,2019-03-31 19:33:18,.Midfenix with the double kill near the Dragon Pit leads to a team fight win for echofoxgg! #FOXWIN #LCS https://t.co/xVLEamWJOp
Lucas,1112437649208422400,2019-03-31 19:32:58,TSM in the playoffs #LeagueOfLegends #lcs https://t.co/HOQDS6incC
Shea,1112437625737146370,2019-03-31 19:32:52,What is Na's infatuation with Varus and Kindred? #LCS
lolesports,1112436622417522688,2019-03-31 19:28:53,.@Midfenix with the double kill near the Dragon Pit leads to a team fight win for @echofoxgg! #FOXWIN #LCS https://t.co/mDCclWeKhF
Mycotic,1112436452502183936,2019-03-31 19:28:13,Fenix's Zoe holy moly! #LCS Zoe seems really strong - yesterday too
Hiraeth,1112436391022153734,2019-03-31 19:27:58,Jesus Christ.  Fenix flexing his big dick energy. #FOXWIN
Erin,1112436352560349184,2019-03-31 19:27:49,What is Fenix? Holy Zoe. #foxwin
Sarah Enders,1112436341940408320,2019-03-31 19:27:46,Fenix snipes babyyyyyy #TLAlumn #FOXWIN
KT Simpson,1112436333904101377,2019-03-31 19:27:44,jfc the zoe #LCS
W. Ho,1112436296939524096,2019-03-31 19:27:35,omg Fenix is a MONSTER #LCS
Isaac CB,1112436183085113344,2019-03-31 19:27:08,"Holy shit Fenix is SMURFING

#LCS"
Heather is a Nerd,1112436091179753473,2019-03-31 19:26:46,Still so unbelievably grateful to @Sean_G_Murphy! There’s five hours left to bid on pages from ‘Batman: Curse of th… https://t.co/oqS9IzsLOP
KT Simpson,1112435566044499969,2019-03-31 19:24:41,ughhhhhhhhhh gotta clean but quarterfinals is distracting #lcs
Jason M Pittman,1112435487690711040,2019-03-31 19:24:22,#TSM punishing those sins hard on #SundayFunday during the #LCS playoffs.
"Liam ""Renoops"" Spooner",1112435304323932160,2019-03-31 19:23:39,"Not doing a thread for TSM-FOX - just gonna sit back and enjoy the series.

#TSMWIN"
Marvaux,1112435284468097024,2019-03-31 19:23:34,LETS FUCKING GO!! TOPJG SYNERGY BABY #TSMWIN #LCS
Nickolaus Wilhite,1112435257289129984,2019-03-31 19:23:28,BB AND CHAD SMURFING TOP SIDE!!!!!!! #TSM #TSMWIN
Alexej aka ChaoZ 🇩🇪🇬🇧,1112435210040365056,2019-03-31 19:23:16,Rush you boosted animal :D #LCS
Joshua Siktar,1112434274224009217,2019-03-31 19:19:33,Let's see if #TSM can keep up the momentum from the regular season #TSMWIN #LCS #LCSPlayoffs #LeagueOfLegends
theAnimatedCaster,1112433860753743874,2019-03-31 19:17:55,"Personally, I'm not really a fan of the J4 jungle with Galio support. We saw it played multiple times yesterday and… https://t.co/fBWY69TCVj"
cadency 卡洛斯,1112433659221438464,2019-03-31 19:17:07,Let's go! #FOXWIN
Josh Dawson,1112433572202328064,2019-03-31 19:16:46,Rush Kindred is already reminding me of Dardochs Kindred against TSM in summer 2018 playoffs #LCS #FOXWIN
Joshua Magpoc,1112433298775539712,2019-03-31 19:15:41,#TSMWIN Let's go boys! Semis is ours! https://t.co/Zv6nQlIc9s
jarrett,1112433096257724422,2019-03-31 19:14:52,"THAT BEING SAID

This first game's draft for FOX looks alright. If they keep Jax and J4 from becoming monsters I th… https://t.co/Iu4pWI4p82"
WEF,1112432709425496064,2019-03-31 19:13:20,"Those @echofoxgg Playoffs jerseys tho &lt;3 &lt;3 &lt;3 

#LCS"
LoLEsports Stats,1112432683894755328,2019-03-31 19:13:14,"Kicking off the 2nd #LCS Quarterfinal - Runes for @echofoxgg vs @TSM - Patch 9.6

@TSMBrokenBlade is on Jax, and Pl… https://t.co/UUN00RSh3w"
Kevin Haddocks,1112432341677498369,2019-03-31 19:11:52,"After a shit year last year, my team is playing in play offs right now. Hope they kick some butt! #TSMWIN"
jarrett,1112432303924346880,2019-03-31 19:11:43,I'm predicting TSM winning 3-0 #LCS
Tien Ho,1112432079143223296,2019-03-31 19:10:50,Hello #LCS ✋ https://t.co/p5yt5HRnm2
Bjergsen do Jabotiana,1112432033878425600,2019-03-31 19:10:39,LETS DO IT BOYS #TSMWIN
Maark / Chelceed,1112431978563796995,2019-03-31 19:10:26,"Expecting another 3-1 for mah bois on TSM!

#TSMWIN #LCS"
Akshon Esports,1112431883177132033,2019-03-31 19:10:03,"""Even though we have consistently changed organizations, together, we have fixed our playstyle to be really good no… https://t.co/jHOhFJHD4b"
mohammad bin salman fan account,1112431692822781952,2019-03-31 19:09:18,i really think 1 team should focus on winning to take home the victory #LCS
Crown,1112431665219985411,2019-03-31 19:09:11,alright no more worrying time to watch TSM make it to the semi finals LETS GOOOO #TSMWIN #Baylieve
Like+Retweet pinned❤️,1112431594508300293,2019-03-31 19:08:54,@echofoxgg @TSM Let’s go boys!!! #FOXWIN
Andrew Hibbard,1112431493639331840,2019-03-31 19:08:30,"Quarterfinal 2 @TSM vs @echofoxgg

FOX is 2 for 2 vs the top teams in the league, and they're coming for #3! TSM is… https://t.co/SVEnLA7MO1"
Echo Fox,1112431437137895424,2019-03-31 19:08:17,Its finally our chance to show what we’ve been working for. Tune in now for the Bo5 Playoff matches against @TSM~… https://t.co/01OgAQ1VSL
javi,1112431434042466305,2019-03-31 19:08:16,Yo what’s ts up with these #echofox jerseys? 😂 #LCS
ㄹㅈ 🌸🧙🏼‍♀️,1112431426832457728,2019-03-31 19:08:14,Let's go TSM! #LCS
Tyler,1112431396235235329,2019-03-31 19:08:07,#TSMWIN LETS GO BOYS!!
Luna,1112431355076509704,2019-03-31 19:07:57,"1st picks &amp; bans
@TSM vs @echofoxgg 
#TSMWIN #FOXWIN #LCS https://t.co/cEJdGa8Bej"
J.J Gavilano,1112431342317461504,2019-03-31 19:07:54,Game day is finally here. #TSMWIN
Olivier,1112431337925984259,2019-03-31 19:07:53,"Always enjoy watching @Rush0406 , top 3 most talented people I've encountered in esports. #LCS"
Frank Lotion,1112431209987088384,2019-03-31 19:07:23,LETS FUCKING GOOOOO TSM #TSMWIN
Leah B. Jackson,1112431151681953792,2019-03-31 19:07:09,Come on ya oinkers let’s GO! 🐷#TSMWIN #TSM
ellie ღ,1112431124993724416,2019-03-31 19:07:02,IM SO NERVOUS GOOD LUCK BOYS U GOT THIS!! #TSMWIN
Erin,1112431059499737089,2019-03-31 19:06:47,Let's go! #foxwin Love the kind boy 💙
ZB | Umby @TexasShowdown2019,1112431034916880387,2019-03-31 19:06:41,"@lolesports 
@TSM and @echofoxgg are my favorite two teams on the #LCS stage but I've gotta root for the #TSMWIN he… https://t.co/3P5UfTFI83"
TooMuchToSay,1112430999122644993,2019-03-31 19:06:32,Let's go @echofoxgg #LCS  #foxwin https://t.co/eqNF0s6lvJ
Nuzzle,1112430986032226311,2019-03-31 19:06:29,"LET'S GO TSM
#TSMwin #TSM #LCS https://t.co/SnQ90sv0sB"
LECdad,1112430980533497857,2019-03-31 19:06:28,"Time to watch some NA LCS! #lcs #tsm #echofox  
Lets go!!"
빅 딕 케빈,1112430946324635649,2019-03-31 19:06:20,This series has me nervous... but #TSMWIN
มายฟาเต้ออิสสุลต่าน,1112430739386073089,2019-03-31 19:05:30,FOXWIN !!
Sarah,1112430623216422913,2019-03-31 19:05:03,TSM has got this. #TSMWIN #LCS
Amil,1112430469587451904,2019-03-31 19:04:26,@lolesports @TSM @echofoxgg Is this even a question? #TSMWin https://t.co/w4Risi09yJ
BrodieGamerz,1112430400150949888,2019-03-31 19:04:10,"RT ESPN_Esports ""The #LCS playoff quarterfinals continue on ESPN+ with TSM facing off against echofoxgg. Watch the… https://t.co/ATZmkiEDyh"
Evan Smith,1112430280491458560,2019-03-31 19:03:41,It's playoff time. Lets go! #TSMWIN #LCS @lolesports @TSM
Getrealodds.com,1112430221486161920,2019-03-31 19:03:27,"RT ESPN_Esports ""The #LCS playoff quarterfinals continue on ESPN+ with TSM facing off against echofoxgg. Watch the… https://t.co/dh2ht3wnNi"
Stacey,1112430164883972096,2019-03-31 19:03:13,"On vacation, in Iceland, and this is how I'm watching the #LCS playoffs tonight! #TSMwin @lolesports @TSM 0 https://t.co/RqmPLfeeyi"
Kuroken,1112430125654687749,2019-03-31 19:03:04,LETS GO TSM THE TRUE KINGS OF NA #TSMWIN
Marc ‘Raafaa’ Alexander Arrambide,1112430123653820416,2019-03-31 19:03:04,Are those new @echofoxgg jerseys?! #lcs
ESPN Esports,1112430122978676736,2019-03-31 19:03:03,The #LCS playoff quarterfinals continue on ESPN+ with @TSM facing off against @echofoxgg. Watch the action here.… https://t.co/wAU9NBlkDV
Gordon Thomas,1112430112618762240,2019-03-31 19:03:01,"Let's go boys, get it done today! #TSMWIN"
belly eyelashes,1112430080527990784,2019-03-31 19:02:53,#TSMWIN TAKE MY ENERGY
Sig,1112430012211195904,2019-03-31 19:02:37,"IT IS TIME! LETS PUT THIS NARRATIVE AGAINST OUR BOYS TO REST! NEW SPLIT, NEW TEAM, NEW FOUND SUCCESS! BEACON IS UP!… https://t.co/oWXdft6ySa"
PoorPaladin Gaming,1112430010495889410,2019-03-31 19:02:37,LETS GO TSM #TSMWIN
AK Quicksilver,1112429942019624962,2019-03-31 19:02:20,Today = #TSMWIN
Hydronel,1112429853091856384,2019-03-31 19:01:59,Jatt stats bot trying to catch these hands tho @OvileeMay #LCS
Laura Parent,1112429828664233984,2019-03-31 19:01:53,@echofoxgg good luck today from me and @talktoaWill we'll be watching as soon as we can when Luke is up and healthy… https://t.co/avr08kxn9L
Derek Lause,1112429814303154179,2019-03-31 19:01:50,"#TSMWIN please make it to finals I am SO HYPED FOR SPRING FINALS IN ST. LOUIS! 

Be ready for toasted ravioli, imos… https://t.co/fGBrA6SKAv"
ㄹㅈ 🌸🧙🏼‍♀️,1112429801967542272,2019-03-31 19:01:47,LCS Spring Quarterfinals: TSM vs. Echo Fox https://t.co/WCxKizTWia #LCS
Chase Bandl,1112429705498714118,2019-03-31 19:01:24,"WE ALL KNOW WHO IS GONNA WIN TODAY! LETS GO @echofoxgg
#LCS https://t.co/x0etHWQ0Mu"
Alex 🏳️‍🌈,1112429700964597762,2019-03-31 19:01:23,TSMMMMMM!!!! LET'S GO #TSMWIN https://t.co/vHRgBgO3gl
rockymtn_mike,1112429675362635779,2019-03-31 19:01:17,Mfw #JattStats slams @OvileeMay about anime right before Game 1 starts. #LCS https://t.co/X4PiHaN0NU
lolesports,1112429632769253376,2019-03-31 19:01:07,"We are now live with the 2019 #LCS Spring Quarterfinals series between @TSM and @echofoxgg! #TSMWIN or #FOXWIN?

📺 https://t.co/UNRhCEvKOm"
Blender,1112429619519635456,2019-03-31 19:01:03,Tsm 3-0 btw #TSMWIN
TheGDHero,1112429617107865602,2019-03-31 19:01:03,Calling it @TSM 3-1 over @ClutchGaming for the series #TSMWIN
Mardo 🐤,1112429581179518981,2019-03-31 19:00:54,TSM TSM TSM TSM LETS FUCKING GO! #TSMWIN
theAnimatedCaster,1112429546551300098,2019-03-31 19:00:46,"I feel like the most likely outcome for today's games is 3-0 #TSMWIN, however, I do think that FOX is just as likel… https://t.co/lD7tpgniu6"
Sarah Enders,1112429279348969472,2019-03-31 18:59:42,I AGREE JATT STATS!!!! I TOTALLY AGREE!!!!! #LCS #JATTSTATS
Logitech G,1112429224361672705,2019-03-31 18:59:29,The #LCS playoff run for @TSM starts now! They are up against Echo Fox in a best of five. Wish the squad luck with… https://t.co/rcI1s6C82J
Jorge Saenz 🔜 Pax East,1112428681350336514,2019-03-31 18:57:20,"Watching #LCS from my flight back homes
JattBot still being alive is great!
#HowILCS
@lolesports https://t.co/VJ7rSnsIm5"
emily,1112428517495431168,2019-03-31 18:56:41,just have fun boys #FOXWIN
PeachAndWatch,1112428331042041856,2019-03-31 18:55:56,Tsm bout to 3-0 #TSMWIN
Natsu,1112428301656702976,2019-03-31 18:55:49,@S04Amazing I want an anime where a Sage Amazing goes back in the past and aids his younger self and TSM in defeati… https://t.co/B5CnK2TapS
Alex Tintyrn,1112428258157621248,2019-03-31 18:55:39,"11-1 over the last 6 weeks or Sunday Buff+Titan Killer. Hmmm...

#TSMWIN 3-1"
Farzon Nosiri,1112428054356348929,2019-03-31 18:54:50,@TSM @LoLZven @Bjergsen @Akaadian @TSMBrokenBlade @Smoothie #TSMWIN let's go !!?
